point,sr1,asr1,sr2,asr2,sr3,asr3,sr4,asr4
5717,25249,24486,25224,24473,27901,26904,27413,26029
5718,25238,24487,25219,24471,27890,26908,27400,26035
5719,25242,24483,25224,24462,27898,26904,27400,26053
5720,25255,24494,25225,24456,27892,26898,27406,26044
5721,25257,24494,25226,24454,27895,26909,27403,26037
5722,25256,24497,25215,24466,27882,26894,27416,26049
5723,25250,24503,25210,24457,27890,26874,27409,26049
5724,25250,24497,25216,24454,27900,26861,27409,26052
5725,25248,24496,25216,24468,27880,26887,27400,26049
5726,25244,24488,25215,24475,27882,26884,27395,26067
5727,25237,24485,25226,24471,27879,26888,27409,26053
5728,25246,24474,25215,24479,27887,26899,27420,26042
5729,25248,24481,25219,24456,27885,26885,27415,26038
5730,25243,24487,25206,24453,27876,26871,27415,26047
5731,25242,24503,25208,24444,27884,26860,27407,26067
5732,25235,24497,25220,24454,27879,26869,27398,26077
5733,25250,24484,25222,24458,27888,26870,27399,26088
5734,25257,24485,25219,24447,27875,26858,27409,26093
5735,25250,24481,25217,24444,27871,26855,27397,26083
5736,25253,24489,25223,24450,27877,26869,27403,26071
5737,25259,24492,25223,24469,27878,26861,27407,26069
5738,25247,24513,25217,24475,27873,26851,27397,26064
5739,25248,24523,25219,24453,27866,26867,27384,26060
5740,25242,24510,25223,24449,27874,26840,27393,26063
5741,25245,24501,25223,24458,27877,26830,27394,26060
5742,25246,24502,25215,24465,27865,26852,27394,26057
5743,25246,24502,25218,24468,27864,26842,27387,26048
5744,25250,24496,25222,24459,27874,26853,27391,26066
5745,25246,24500,25224,24460,27868,26821,27402,26072
5746,25246,24481,25216,24459,27859,26808,27412,26068
5747,25245,24477,25215,24467,27855,26827,27410,26066
5748,25251,24478,25217,24469,27856,26835,27404,26073
5749,25247,24491,25226,24465,27860,26832,27402,26066
5750,25245,24496,25211,24473,27848,26831,27397,26060
5751,25254,24496,25212,24466,27849,26846,27399,26057
5752,25247,24502,25228,24465,27854,26835,27389,26067
5753,25258,24505,25230,24467,27852,26819,27386,26069
5754,25255,24499,25220,24468,27848,26825,27395,26054
5755,25250,24477,25214,24452,27853,26830,27389,26048
5756,25251,24475,25216,24462,27860,26816,27388,26051
5757,25254,24482,25226,24454,27860,26808,27376,26057
5758,25247,24491,25216,24477,27839,26805,27381,26042
5759,25245,24499,25217,24479,27843,26796,27379,26040
5760,25244,24499,25226,24474,27838,26785,27373,26040
5761,25244,24497,25225,24459,27838,26773,27370,26053
5762,25243,24475,25217,24465,27834,26780,27367,26057
5763,25249,24473,25214,24461,27845,26798,27369,26041
5764,25255,24500,25224,24476,27836,26806,27365,26030
5765,25251,24508,25232,24479,27838,26795,27371,26037
5766,25232,24506,25228,24473,27833,26806,27373,26044
5767,25239,24501,25217,24465,27832,26801,27370,26043
5768,25251,24503,25221,24462,27833,26801,27373,26057
5769,25252,24498,25211,24464,27832,26804,27374,26069
5770,25244,24496,25212,24464,27831,26808,27380,26069
5771,25244,24505,25220,24447,27831,26810,27374,26051
5772,25243,24514,25220,24447,27828,26807,27378,26047
5773,25240,24503,25214,24453,27831,26814,27366,26066
5774,25242,24499,25211,24449,27829,26827,27365,26049
5775,25250,24502,25224,24456,27834,26823,27373,26039
5776,25251,24510,25221,24470,27822,26816,27363,26051
5777,25250,24508,25220,24460,27820,26807,27355,26046
5778,25248,24497,25221,24457,27820,26809,27359,26045
5779,25249,24486,25221,24462,27823,26811,27354,26041
5780,25244,24488,25224,24477,27836,26794,27357,26042
5781,25246,24500,25225,24471,27815,26809,27345,26037
5782,25247,24491,25218,24463,27812,26812,27345,26036
5783,25241,24490,25220,24464,27826,26816,27343,26021
5784,25246,24498,25221,24460,27824,26799,27347,26023
5785,25250,24508,25220,24475,27810,26801,27346,26034
5786,25243,24500,25212,24470,27814,26805,27335,26042
5787,25247,24498,25217,24464,27818,26809,27340,26033
5788,25248,24509,25222,24479,27822,26820,27345,26012
5789,25248,24513,25221,24460,27816,26808,27357,26002
5790,25251,24497,25216,24459,27802,26798,27351,26013
5791,25253,24503,25222,24470,27799,26799,27347,26032
5792,25250,24495,25218,24462,27802,26785,27342,26028
5793,25255,24489,25219,24463,27809,26788,27341,26025
5794,25252,24497,25222,24465,27811,26794,27341,26032
5795,25245,24494,25224,24461,27798,26779,27339,26016
5796,25252,24489,25218,24472,27800,26777,27333,25995
5797,25254,24489,25219,24462,27806,26785,27327,25993
5798,25255,24503,25218,24457,27798,26782,27321,25985
5799,25246,24496,25221,24463,27800,26782,27319,25996
5800,25250,24494,25223,24466,27811,26781,27319,26017
5801,25252,24490,25230,24462,27794,26776,27319,26027
5802,25253,24498,25228,24469,27803,26772,27304,26013
5803,25257,24497,25227,24467,27797,26760,27315,26009
5804,25240,24487,25227,24464,27783,26778,27326,26018
5805,25246,24489,25224,24462,27785,26776,27326,26018
5806,25249,24497,25218,24466,27772,26779,27327,26013
5807,25249,24502,25224,24467,27775,26761,27320,26009
5808,25249,24489,25224,24484,27786,26752,27321,26023
5809,25237,24499,25214,24482,27797,26749,27324,26024
5810,25247,24489,25217,24480,27790,26759,27311,26030
5811,25244,24493,25214,24475,27786,26773,27317,26013
5812,25255,24498,25215,24476,27771,26776,27311,26012
5813,25254,24500,25216,24474,27776,26763,27318,26014
5814,25249,24498,25217,24465,27778,26760,27296,26011
5815,25253,24480,25217,24460,27773,26771,27316,26018
5816,25244,24486,25222,24467,27775,26771,27314,26021
5817,25238,24500,25219,24468,27770,26758,27311,26023
5818,25240,24492,25219,24481,27767,26762,27301,26036
5819,25242,24485,25217,24486,27771,26771,27310,26016
5820,25246,24503,25219,24476,27772,26757,27304,26004
5821,25254,24505,25219,24468,27773,26753,27318,26017
5822,25251,24498,25219,24470,27770,26751,27311,26031
5823,25248,24492,25224,24466,27776,26764,27310,26025
5824,25247,24498,25214,24456,27778,26771,27304,26009
5825,25250,24501,25222,24463,27775,26756,27299,26023
5826,25251,24501,25221,24466,27764,26744,27301,26027
5827,25249,24500,25218,24454,27764,26727,27292,26032
5828,25246,24498,25216,24468,27769,26717,27293,26020
5829,25250,24481,25214,24479,27757,26722,27301,26000
5830,25241,24487,25225,24469,27760,26718,27286,26004
5831,25252,24479,25227,24465,27767,26723,27278,26009
5832,25252,24481,25228,24469,27757,26728,27292,25998
5833,25247,24492,25225,24484,27761,26722,27303,25983
5834,25252,24506,25212,24479,27759,26719,27296,25986
5835,25251,24504,25213,24472,27759,26708,27293,25977
5836,25252,24497,25217,24463,27751,26705,27296,25982
5837,25250,24495,25217,24466,27752,26697,27294,25976
5838,25250,24483,25217,24476,27743,26687,27294,25969
5839,25251,24472,25217,24479,27751,26677,27289,25982
5840,25248,24478,25219,24472,27740,26674,27272,25985
5841,25249,24480,25216,24479,27746,26654,27272,25982
5842,25250,24493,25215,24471,27736,26656,27275,25965
5843,25256,24503,25215,24481,27729,26664,27276,25965
5844,25255,24487,25223,24464,27731,26674,27273,25993
5845,25248,24493,25216,24462,27736,26665,27281,25992
5846,25242,24488,25214,24459,27733,26670,27273,25986
5847,25237,24489,25213,24458,27739,26669,27280,25987
5848,25246,24489,25221,24475,27739,26669,27275,25976
5849,25252,24496,25216,24469,27738,26666,27278,25971
5850,25251,24506,25219,24456,27738,26693,27269,25984
5851,25255,24483,25213,24457,27738,26689,27289,25985
5852,25251,24488,25221,24463,27733,26684,27274,25980
5853,25246,24483,25223,24466,27734,26698,27257,25980
5854,25242,24479,25215,24468,27736,26704,27259,25980
5855,25238,24486,25220,24464,27735,26704,27266,25978
5856,25243,24487,25224,24459,27729,26704,27263,25972
5857,25253,24494,25229,24475,27733,26684,27266,25967
5858,25250,24493,25219,24480,27722,26687,27264,25966
5859,25247,24481,25223,24478,27726,26694,27262,25967
5860,25250,24500,25219,24475,27734,26700,27255,25954
5861,25258,24493,25219,24474,27739,26688,27258,25950
5862,25245,24506,25209,24464,27740,26685,27256,25969
5863,25245,24502,25215,24471,27735,26701,27243,25969
5864,25248,24487,25219,24475,27719,26703,27245,25969
5865,25248,24495,25220,24472,27729,26705,27245,25948
5866,25248,24491,25217,24463,27720,26709,27245,25952
5867,25253,24487,25229,24473,27720,26694,27259,25955
5868,25243,24494,25215,24479,27720,26685,27246,25951
5869,25249,24495,25221,24471,27726,26693,27249,25949
5870,25246,24488,25220,24469,27728,26696,27248,25944
5871,25248,24497,25215,24467,27722,26692,27239,25950
5872,25251,24513,25215,24472,27720,26692,27235,25960
5873,25247,24508,25227,24470,27714,26685,27226,25947
5874,25249,24498,25220,24471,27712,26688,27228,25948
5875,25250,24487,25218,24466,27709,26695,27237,25942
5876,25247,24480,25226,24464,27704,26690,27233,25941
5877,25249,24493,25227,24481,27716,26685,27232,25947
5878,25236,24489,25224,24473,27718,26676,27227,25936
5879,25240,24480,25217,24450,27712,26683,27229,25925
5880,25239,24487,25230,24462,27712,26700,27227,25920
5881,25253,24490,25226,24462,27723,26686,27223,25915
5882,25244,24502,25221,24458,27716,26685,27203,25909
5883,25251,24494,25230,24453,27703,26686,27205,25893
5884,25259,24491,25229,24461,27703,26695,27219,25898
5885,25260,24501,25226,24463,27711,26679,27207,25914
5886,25243,24493,25220,24475,27714,26691,27200,25912
5887,25251,24480,25221,24476,27700,26695,27205,25894
5888,25248,24485,25224,24464,27703,26682,27212,25911
5889,25246,24488,25218,24453,27703,26671,27207,25915
5890,25249,24502,25218,24449,27715,26674,27210,25907
5891,25250,24496,25221,24454,27705,26660,27210,25883
5892,25251,24497,25220,24463,27708,26648,27205,25880
5893,25250,24499,25229,24470,27693,26660,27205,25880
5894,25243,24505,25222,24470,27690,26692,27207,25864
5895,25247,24494,25219,24462,27712,26685,27208,25861
5896,25257,24485,25226,24464,27701,26660,27191,25860
5897,25244,24478,25227,24472,27695,26664,27203,25863
5898,25252,24480,25217,24479,27694,26659,27196,25877
5899,25244,24466,25219,24472,27694,26655,27191,25887
5900,25248,24472,25218,24471,27700,26662,27194,25882
5901,25246,24485,25220,24466,27692,26654,27191,25879
5902,25247,24498,25217,24472,27694,26650,27190,25902
5903,25247,24499,25214,24467,27695,26650,27195,25896
5904,25242,24492,25213,24468,27702,26649,27191,25877
5905,25245,24488,25213,24471,27690,26643,27190,25862
5906,25248,24493,25215,24463,27681,26633,27182,25861
5907,25246,24494,25216,24466,27679,26625,27190,25857
5908,25253,24488,25221,24480,27679,26631,27191,25866
5909,25250,24482,25222,24476,27681,26639,27189,25876
5910,25241,24499,25221,24465,27668,26645,27177,25880
5911,25255,24497,25213,24462,27667,26656,27180,25869
5912,25253,24494,25212,24454,27677,26638,27186,25869
5913,25254,24496,25222,24446,27688,26623,27188,25876
5914,25257,24494,25223,24468,27677,26611,27189,25869
5915,25251,24488,25220,24472,27675,26618,27193,25872
5916,25249,24505,25232,24477,27668,26633,27194,25868
5917,25240,24497,25217,24480,27680,26628,27186,25859
5918,25241,24494,25217,24486,27672,26617,27182,25869
5919,25258,24499,25212,24472,27674,26619,27184,25873
5920,25255,24501,25224,24463,27665,26623,27183,25880
5921,25248,24502,25227,24470,27665,26608,27184,25866
5922,25249,24497,25223,24475,27653,26621,27189,25867
5923,25251,24500,25226,24468,27668,26616,27184,25851
5924,25247,24494,25227,24458,27664,26595,27174,25855
5925,25246,24501,25226,24459,27664,26586,27178,25869
5926,25243,24492,25214,24468,27654,26588,27176,25873
5927,25248,24492,25219,24463,27649,26572,27168,25867
5928,25253,24484,25223,24455,27664,26585,27174,25864
5929,25256,24482,25221,24473,27667,26589,27171,25856
5930,25249,24476,25225,24483,27661,26581,27170,25859
5931,25248,24491,25221,24478,27650,26590,27161,25867
5932,25248,24498,25222,24461,27637,26592,27152,25866
5933,25249,24490,25223,24455,27658,26598,27146,25857
5934,25249,24492,25216,24456,27632,26568,27166,25850
5935,25251,24498,25222,24458,27637,26566,27163,25841
5936,25252,24493,25223,24457,27637,26573,27159,25832
5937,25250,24501,25219,24451,27647,26579,27169,25820
5938,25253,24501,25210,24451,27638,26596,27164,25837
5939,25255,24501,25229,24458,27645,26579,27153,25848
5940,25245,24500,25228,24467,27637,26577,27158,25835
5941,25250,24496,25221,24467,27637,26564,27159,25827
5942,25248,24481,25219,24472,27645,26560,27146,25829
5943,25247,24493,25217,24456,27632,26571,27146,25838
5944,25242,24493,25217,24448,27625,26564,27156,25834
5945,25253,24474,25224,24456,27633,26566,27167,25824
5946,25246,24500,25218,24470,27627,26584,27162,25833
5947,25246,24495,25220,24469,27633,26593,27146,25822
5948,25243,24492,25223,24461,27629,26592,27142,25808
5949,25244,24481,25215,24449,27624,26581,27143,25801
5950,25251,24485,25217,24451,27628,26573,27140,25801
5951,25243,24508,25222,24463,27626,26569,27140,25821
5952,25252,24503,25210,24466,27622,26592,27139,25805
5953,25255,24510,25213,24476,27627,26585,27142,25808
5954,25237,24493,25218,24481,27628,26570,27133,25814
5955,25236,24492,25220,24477,27617,26576,27127,25796
5956,25245,24497,25223,24459,27616,26582,27125,25791
5957,25246,24496,25214,24468,27616,26563,27127,25792
5958,25246,24487,25223,24456,27609,26576,27131,25795
5959,25249,24506,25221,24470,27616,26579,27138,25793
5960,25247,24498,25226,24464,27616,26563,27127,25793
5961,25253,24486,25227,24449,27620,26570,27123,25774
5962,25256,24494,25220,24454,27606,26589,27118,25778
5963,25254,24493,25217,24454,27605,26577,27119,25766
5964,25262,24491,25213,24457,27605,26569,27136,25768
5965,25256,24498,25223,24454,27613,26554,27132,25765
5966,25242,24489,25219,24468,27621,26551,27121,25771
5967,25244,24480,25219,24472,27609,26561,27133,25769
5968,25249,24488,25222,24467,27607,26573,27124,25775
5969,25252,24478,25220,24469,27610,26590,27123,25756
5970,25257,24475,25225,24457,27603,26580,27120,25760
5971,25245,24485,25219,24443,27597,26574,27117,25749
5972,25244,24485,25219,24442,27595,26568,27110,25726
5973,25248,24493,25222,24461,27603,26559,27110,25727
5974,25249,24492,25222,24463,27593,26540,27111,25734
5975,25247,24488,25226,24444,27596,26547,27112,25738
5976,25256,24477,25225,24445,27608,26567,27121,25757
5977,25253,24488,25222,24449,27616,26586,27115,25745
5978,25243,24509,25212,24479,27601,26579,27107,25729
5979,25249,24493,25218,24483,27608,26556,27111,25730
5980,25247,24496,25214,24477,27603,26547,27110,25723
5981,25249,24488,25218,24475,27599,26559,27104,25727
5982,25260,24480,25220,24468,27593,26541,27110,25732
5983,25259,24482,25218,24459,27594,26530,27102,25751
5984,25252,24480,25209,24457,27591,26540,27100,25758
5985,25252,24490,25222,24451,27591,26542,27103,25746
5986,25241,24484,25217,24459,27592,26535,27097,25751
5987,25243,24487,25220,24445,27581,26527,27098,25757
5988,25244,24489,25220,24466,27583,26526,27091,25761
5989,25246,24510,25226,24456,27574,26529,27101,25758
5990,25248,24529,25222,24454,27576,26535,27100,25757
5991,25249,24504,25229,24450,27573,26539,27080,25752
5992,25249,24480,25230,24457,27565,26523,27087,25742
5993,25249,24470,25228,24456,27564,26525,27088,25744
5994,25244,24489,25213,24460,27566,26534,27078,25750
5995,25239,24494,25215,24448,27566,26525,27078,25752
5996,25241,24498,25222,24452,27570,26514,27081,25747
5997,25254,24497,25229,24456,27576,26519,27082,25732
5998,25246,24494,25217,24454,27577,26519,27081,25758
5999,25239,24498,25214,24458,27582,26533,27094,25768
6000,25256,24496,25219,24443,27587,26534,27090,25753
6001,25250,24501,25225,24445,27582,26518,27086,25760
6002,25246,24488,25211,24452,27564,26522,27083,25758
6003,25246,24482,25220,24467,27562,26525,27071,25750
6004,25246,24499,25220,24468,27566,26508,27084,25762
6005,25250,24506,25222,24470,27575,26505,27081,25765
6006,25242,24492,25224,24461,27568,26503,27085,25757
6007,25253,24483,25225,24456,27561,26504,27081,25766
6008,25248,24485,25222,24453,27559,26503,27081,25778
6009,25254,24482,25221,24468,27578,26502,27084,25775
6010,25243,24488,25221,24478,27551,26486,27074,25758
6011,25247,24492,25217,24479,27556,26478,27077,25741
6012,25249,24495,25228,24472,27564,26471,27081,25740
6013,25247,24496,25219,24471,27562,26467,27080,25745
6014,25247,24487,25219,24467,27549,26457,27074,25748
6015,25248,24479,25228,24469,27552,26432,27067,25743
6016,25250,24480,25227,24476,27545,26425,27070,25757
6017,25243,24490,25221,24481,27552,26430,27068,25758
6018,25239,24498,25217,24478,27551,26435,27064,25750
6019,25248,24491,25219,24472,27546,26417,27069,25741
6020,25241,24494,25219,24462,27537,26427,27048,25734
6021,25244,24481,25229,24452,27545,26424,27065,25730
6022,25244,24477,25220,24454,27550,26443,27060,25745
6023,25241,24481,25225,24454,27549,26440,27077,25724
6024,25247,24486,25224,24467,27544,26441,27056,25709
6025,25246,24483,25216,24470,27552,26447,27052,25708
6026,25245,24473,25223,24464,27545,26441,27033,25728
6027,25246,24479,25221,24468,27540,26452,27045,25743
6028,25247,24479,25220,24474,27541,26466,27049,25730
6029,25250,24476,25213,24480,27534,26480,27048,25728
6030,25245,24472,25213,24472,27530,26484,27039,25735
6031,25255,24487,25223,24474,27528,26482,27042,25729
6032,25246,24492,25219,24473,27529,26467,27042,25733
6033,25258,24499,25222,24481,27535,26470,27043,25722
